online_order,book_table,votes,location,rest_type,cuisines,approx_costfor_two_people,listed_intype,listed_incity,rating
1,0,42,HSR,Casual Dining,"North Indian, Chinese",700.0,Delivery,Koramangala 4th Block,3.8
0,0,294,Koramangala 4th Block,Cafe,"Cafe, Italian, Pizza",850.0,Delivery,Koramangala 4th Block,4.3
1,0,515,Koramangala 7th Block,Casual Dining,"Chinese, Naga",750.0,Delivery,Koramangala 4th Block,4.0
1,0,6,Koramangala 6th Block,Quick Bites,"Fast Food, Biryani, Rolls",350.0,Delivery,Koramangala 4th Block,3.4
1,0,93,HSR,"Beverage Shop, Quick Bites","Tea, Beverages, Fast Food",250.0,Delivery,Koramangala 4th Block,3.9
1,1,1880,BTM,Cafe,"Cafe, Continental, Burger",900.0,Delivery,Koramangala 4th Block,4.5
1,0,21,Koramangala 1st Block,Delivery,"Mughlai, Chinese, North Indian",300.0,Delivery,Koramangala 4th Block,3.7
0,0,1160,Koramangala 4th Block,Casual Dining,"Chettinad, South Indian",650.0,Delivery,Koramangala 4th Block,3.9
1,0,16,BTM,Delivery,"Healthy Food, North Indian",350.0,Delivery,Koramangala 4th Block,3.2
1,1,603,HSR,Casual Dining,"Mangalorean, Seafood, North Indian, Chinese",1000.0,Delivery,Koramangala 4th Block,3.9
1,0,31,BTM,Beverage Shop,Tea,150.0,Delivery,Koramangala 4th Block,3.6
1,1,385,Koramangala 5th Block,"Casual Dining, Bar","Mediterranean, Pizza, Italian, Beverages",1500.0,Delivery,Koramangala 4th Block,4.4
1,0,9,Domlur,Quick Bites,"Sandwich, Rolls",200.0,Delivery,Koramangala 4th Block,3.4
1,0,7,HSR,Quick Bites,"Biryani, South Indian",300.0,Delivery,Koramangala 4th Block,3.3
1,0,36,BTM,Quick Bites,"North Indian, Chinese",200.0,Delivery,Koramangala 4th Block,3.0
1,0,36,Koramangala 6th Block,Quick Bites,"Rajasthani, North Indian, Street Food",300.0,Delivery,Koramangala 4th Block,3.7
1,1,1910,HSR,"Lounge, Casual Dining","Finger Food, Continental, North Indian",1500.0,Delivery,Koramangala 4th Block,4.2
1,0,30,BTM,Delivery,"North Indian, Chinese, Continental",400.0,Delivery,Koramangala 4th Block,3.7
1,0,166,Koramangala 5th Block,Quick Bites,Fast Food,300.0,Delivery,Koramangala 4th Block,4.2
1,0,1139,Koramangala 5th Block,Casual Dining,"North Indian, Kebab",500.0,Delivery,Koramangala 4th Block,3.9
1,0,615,BTM,Cafe,"Cafe, Italian, Mexican, Chinese",600.0,Delivery,Koramangala 4th Block,3.8
1,0,9,HSR,"Takeaway, Delivery",South Indian,300.0,Delivery,Koramangala 4th Block,3.7
1,0,76,Koramangala 3rd Block,Quick Bites,"South Indian, North Indian, Fast Food",300.0,Delivery,Koramangala 4th Block,4.0
1,0,69,Koramangala 5th Block,Quick Bites,"Tibetan, Momos",250.0,Delivery,Koramangala 4th Block,3.6
1,0,26,Koramangala 5th Block,Casual Dining,"Mangalorean, Seafood, North Indian, Chinese",600.0,Delivery,Koramangala 4th Block,3.7
1,0,8,BTM,Beverage Shop,Beverages,200.0,Delivery,Koramangala 4th Block,3.5
1,1,191,Koramangala 3rd Block,Cafe,Cafe,1000.0,Delivery,Koramangala 4th Block,4.4
0,1,1739,Koramangala 4th Block,Pub,"Chinese, Continental, North Indian",1400.0,Delivery,Koramangala 4th Block,4.2
1,0,174,HSR,Quick Bites,"Pizza, Fast Food, BBQ",400.0,Delivery,Koramangala 4th Block,3.8
1,1,2569,Koramangala 5th Block,Bar,"Continental, Finger Food, North Indian, Chinese",1200.0,Delivery,Koramangala 4th Block,4.3
1,0,46,HSR,Casual Dining,Andhra,700.0,Delivery,Koramangala 4th Block,3.1
0,1,778,Koramangala 4th Block,"Casual Dining, Bar","Andhra, Biryani, North Indian, Chinese",800.0,Delivery,Koramangala 4th Block,4.1
1,0,575,Koramangala 1st Block,Casual Dining,"Bengali, Seafood",600.0,Delivery,Koramangala 4th Block,4.0
1,1,734,HSR,Cafe,"Cafe, Continental, Italian, Beverages, Mediterranean",1200.0,Delivery,Koramangala 4th Block,4.1
1,0,778,Koramangala 1st Block,Cafe,"Cafe, Continental",700.0,Delivery,Koramangala 4th Block,4.1
1,0,1247,HSR,"Casual Dining, Bar","Mediterranean, Continental, North Indian, Mughlai, Salad",1400.0,Delivery,Koramangala 4th Block,3.9
1,0,97,Koramangala 1st Block,Quick Bites,"Kerala, Chinese, North Indian",300.0,Delivery,Koramangala 4th Block,3.6
1,1,344,Koramangala 5th Block,"Casual Dining, Bar","Chinese, Continental, North Indian, Burger, Pizza, Seafood",1000.0,Delivery,Koramangala 4th Block,4.4
1,0,153,Koramangala 7th Block,Delivery,"North Indian, Continental",500.0,Delivery,Koramangala 4th Block,3.8
1,0,83,HSR,Casual Dining,"North Indian, South Indian, Chinese, Arabian",800.0,Delivery,Koramangala 4th Block,3.4
1,0,65,Koramangala 4th Block,"Cafe, Casual Dining","Cafe, Italian, Continental",700.0,Delivery,Koramangala 4th Block,4.1
1,0,65,Koramangala 5th Block,Dessert Parlor,"Turkish, Desserts",250.0,Delivery,Koramangala 4th Block,4.3
1,0,393,Koramangala 7th Block,Casual Dining,"Goan, Chinese, Biryani",750.0,Delivery,Koramangala 4th Block,3.9
1,0,668,HSR,Casual Dining,"Biryani, North Indian, Chinese, Seafood",800.0,Delivery,Koramangala 4th Block,3.9
1,0,4,Koramangala 6th Block,Beverage Shop,"Juices, Beverages",100.0,Delivery,Koramangala 4th Block,3.2
1,0,149,Koramangala 5th Block,"Takeaway, Delivery","Beverages, Desserts",350.0,Delivery,Koramangala 4th Block,4.4
0,1,467,Koramangala 4th Block,Cafe,"Cafe, Continental, Healthy Food, Sandwich, Pizza, Desserts, Beverages",800.0,Delivery,Koramangala 4th Block,4.4
1,0,68,HSR,Casual Dining,"South Indian, Street Food, Fast Food, Desserts, Beverages",400.0,Delivery,Koramangala 4th Block,3.2
1,0,64,HSR,Quick Bites,"Andhra, North Indian",500.0,Delivery,Koramangala 4th Block,3.8
1,0,41,Koramangala 7th Block,Quick Bites,Biryani,200.0,Delivery,Koramangala 4th Block,3.8
1,0,6,Koramangala 5th Block,Bakery,"Bakery, Desserts",400.0,Delivery,Koramangala 4th Block,3.3
1,0,22,Indiranagar,Quick Bites,"Fast Food, Rolls",400.0,Delivery,Koramangala 4th Block,3.5
1,0,106,Hosur Road,Quick Bites,"Bihari, North Indian",300.0,Delivery,Koramangala 4th Block,4.2
1,0,115,BTM,"Beverage Shop, Quick Bites","Beverages, Fast Food",400.0,Delivery,Koramangala 4th Block,4.2
1,0,59,BTM,Quick Bites,"Bengali, Chinese, Rolls",400.0,Delivery,Koramangala 4th Block,3.1
1,0,34,Ejipura,Quick Bites,North Indian,300.0,Delivery,Koramangala 4th Block,3.9
1,0,12,BTM,Quick Bites,Healthy Food,500.0,Delivery,Koramangala 4th Block,3.3
1,0,8,BTM,Quick Bites,"Fast Food, Seafood",400.0,Delivery,Koramangala 4th Block,3.3
1,0,81,HSR,Casual Dining,"Biryani, Kebab, Fast Food",650.0,Delivery,Koramangala 4th Block,4.3
1,1,457,Koramangala 7th Block,"Casual Dining, Bar",North Indian,1500.0,Delivery,Koramangala 4th Block,4.4
1,0,63,Hosur Road,Quick Bites,"Fast Food, Rolls",350.0,Delivery,Koramangala 4th Block,3.8
1,0,1101,HSR,Cafe,"Cafe, Continental, Pizza, Salad",700.0,Delivery,Koramangala 4th Block,4.3
1,0,36,Koramangala 7th Block,Beverage Shop,"Beverages, Tea",300.0,Delivery,Koramangala 4th Block,3.8
1,1,1175,Koramangala 4th Block,Pub,"Finger Food, Chinese, Italian, Burger",1300.0,Delivery,Koramangala 4th Block,4.2
1,1,1621,Koramangala 4th Block,Casual Dining,"Salad, Italian, Desserts, Pizza",1500.0,Delivery,Koramangala 4th Block,4.2
1,0,42,HSR,Dessert Parlor,"Ice Cream, Desserts",250.0,Delivery,Koramangala 4th Block,3.7
1,0,7,HSR,Dessert Parlor,Ice Cream,150.0,Delivery,Koramangala 4th Block,3.5
1,0,70,Koramangala 1st Block,"Takeaway, Delivery","Seafood, Salad, North Indian, Biryani, Chinese",500.0,Delivery,Koramangala 4th Block,3.8
1,0,11,Koramangala 5th Block,"Bakery, Dessert Parlor","Bakery, Desserts",300.0,Delivery,Koramangala 4th Block,3.1
1,0,13,HSR,Quick Bites,South Indian,150.0,Delivery,Koramangala 4th Block,3.5
1,0,473,Koramangala 5th Block,Casual Dining,"South Indian, North Indian, Chinese, Street Food",500.0,Delivery,Koramangala 4th Block,3.8
1,0,37,BTM,Casual Dining,"Biryani, Chinese, Fast Food, North Indian",400.0,Delivery,Koramangala 4th Block,3.7
1,0,41,BTM,Delivery,Bakery,500.0,Delivery,Koramangala 4th Block,3.6
1,0,9,BTM,Quick Bites,Street Food,200.0,Delivery,Koramangala 4th Block,3.1
1,0,20,Koramangala 7th Block,Delivery,"Continental, North Indian, Desserts, Beverages",600.0,Delivery,Koramangala 4th Block,3.6
1,0,37,HSR,Quick Bites,North Indian,400.0,Delivery,Koramangala 4th Block,3.8
1,0,100,BTM,Cafe,"Cafe, North Indian, Chinese",700.0,Delivery,Koramangala 4th Block,3.7
1,0,30,BTM,Quick Bites,"North Indian, Biryani",500.0,Delivery,Koramangala 4th Block,3.2
1,0,76,Koramangala 5th Block,Quick Bites,"Bengali, North Indian",500.0,Delivery,Koramangala 4th Block,3.8
1,0,464,BTM,Cafe,"Cafe, American, Italian, Continental, Chinese",500.0,Delivery,Koramangala 4th Block,4.1
1,0,16,HSR,Beverage Shop,"Beverages, Juices, Ice Cream",150.0,Delivery,Koramangala 4th Block,3.6
1,0,1063,Koramangala 5th Block,Cafe,"Cafe, Continental, Burger",800.0,Delivery,Koramangala 4th Block,4.2
1,0,132,HSR,Casual Dining,North Indian,650.0,Delivery,Koramangala 4th Block,4.1
1,0,137,BTM,Quick Bites,"North Indian, Street Food",300.0,Delivery,Koramangala 4th Block,2.8
1,1,872,Koramangala 5th Block,Cafe,"Cafe, American, Continental, Italian",600.0,Delivery,Koramangala 4th Block,4.2
1,1,2714,Koramangala 3rd Block,Cafe,"Cafe, Continental, Italian",1000.0,Delivery,Koramangala 4th Block,4.2
1,0,16,Bommanahalli,Quick Bites,"North Indian, Biryani, Chinese",300.0,Delivery,Koramangala 4th Block,3.2
1,0,18,Domlur,Beverage Shop,"Juices, Beverages",100.0,Delivery,Koramangala 4th Block,3.2
1,0,22,HSR,"Dessert Parlor, Quick Bites",Desserts,800.0,Delivery,Koramangala 4th Block,3.8
1,0,197,Koramangala 4th Block,Quick Bites,North Indian,500.0,Delivery,Koramangala 4th Block,4.0
1,0,127,Ejipura,"Takeaway, Delivery","Fast Food, Italian",300.0,Delivery,Koramangala 4th Block,3.7
1,0,92,HSR,Bakery,"Bakery, Desserts",350.0,Delivery,Koramangala 4th Block,3.7
1,0,32,Koramangala 6th Block,Casual Dining,North Indian,700.0,Delivery,Koramangala 4th Block,3.7
1,0,829,HSR,Casual Dining,Maharashtrian,850.0,Delivery,Koramangala 4th Block,3.7
1,0,203,BTM,Quick Bites,"North Indian, Street Food",300.0,Delivery,Koramangala 4th Block,3.9
1,0,157,Koramangala 4th Block,Dessert Parlor,Desserts,300.0,Delivery,Koramangala 4th Block,4.1
1,0,15,Koramangala 1st Block,Quick Bites,North Indian,400.0,Delivery,Koramangala 4th Block,3.5
1,1,391,HSR,"Cafe, Casual Dining","Cafe, Continental, Salad, Italian",1300.0,Delivery,Koramangala 4th Block,4.0
1,0,84,BTM,Quick Bites,"North Indian, Chinese",300.0,Delivery,Koramangala 4th Block,3.4
1,0,4,Koramangala 5th Block,Quick Bites,Chinese,300.0,Delivery,Koramangala 4th Block,3.3
1,0,137,Koramangala 1st Block,Quick Bites,North Indian,500.0,Delivery,Koramangala 4th Block,2.8
1,0,414,Old Airport Road,Casual Dining,"Mughlai, North Indian, Chinese",700.0,Delivery,Koramangala 4th Block,2.8
1,1,540,HSR,Casual Dining,North Indian,600.0,Delivery,Koramangala 4th Block,4.0
1,0,9,HSR,Casual Dining,"Chinese, Thai, Momos",600.0,Delivery,Koramangala 4th Block,3.4
1,0,330,Domlur,Delivery,"Italian, Pizza",600.0,Delivery,Koramangala 4th Block,2.9
1,0,13,BTM,Delivery,"North Indian, Chinese",400.0,Delivery,Koramangala 4th Block,3.3
1,1,1386,Koramangala 7th Block,Casual Dining,"Continental, Chinese, Thai, Italian, BBQ, Steak",1100.0,Delivery,Koramangala 4th Block,4.0
1,0,192,BTM,Delivery,Healthy Food,450.0,Delivery,Koramangala 4th Block,3.6
1,0,36,Koramangala 7th Block,Delivery,South Indian,600.0,Delivery,Koramangala 4th Block,3.5
1,0,25,Koramangala 4th Block,Bakery,"Bakery, Desserts",300.0,Delivery,Koramangala 4th Block,3.8
1,0,7,Domlur,Delivery,"North Indian, Healthy Food",200.0,Delivery,Koramangala 4th Block,3.3
1,0,14,BTM,"Takeaway, Delivery","Biryani, North Indian, Kebab",600.0,Delivery,Koramangala 4th Block,3.3
1,0,21,Koramangala 8th Block,Quick Bites,"North Indian, Fast Food",300.0,Delivery,Koramangala 4th Block,3.6
1,0,57,BTM,Quick Bites,"Fast Food, Italian, Pizza",300.0,Delivery,Koramangala 4th Block,3.8
1,0,6,BTM,Quick Bites,"Chinese, Tibetan, Momos",300.0,Delivery,Koramangala 4th Block,3.4
1,0,74,Koramangala 5th Block,Quick Bites,"Burger, Fast Food, Beverages",600.0,Delivery,Koramangala 4th Block,3.6
1,0,6,HSR,"Takeaway, Delivery","North Indian, Fast Food",150.0,Delivery,Koramangala 4th Block,3.2
1,0,26,BTM,Quick Bites,"Biryani, Fast Food, North Indian",400.0,Delivery,Koramangala 4th Block,3.7
1,0,47,Koramangala 8th Block,Beverage Shop,Beverages,300.0,Delivery,Koramangala 4th Block,3.8
1,0,23,BTM,"Takeaway, Delivery","Andhra, Biryani, North Indian",600.0,Delivery,Koramangala 4th Block,3.3
1,0,51,HSR,Delivery,"North Indian, Chinese",600.0,Delivery,Koramangala 4th Block,3.2
1,0,30,BTM,Quick Bites,"Street Food, North Indian",300.0,Delivery,Koramangala 4th Block,3.4
1,0,27,BTM,Cafe,"Cafe, Fast Food, Beverages",400.0,Delivery,Koramangala 4th Block,3.7
1,0,18,BTM,Quick Bites,"Kerala, Chinese, South Indian",350.0,Delivery,Koramangala 4th Block,3.6
1,0,7227,Koramangala 5th Block,Casual Dining,"Biryani, Seafood, Andhra, North Indian",600.0,Delivery,Koramangala 4th Block,4.4
1,0,29,Koramangala 7th Block,Bakery,"Desserts, Bakery",400.0,Delivery,Koramangala 4th Block,3.5
1,0,7,Koramangala 7th Block,"Takeaway, Delivery","Fast Food, North Indian",400.0,Delivery,Koramangala 4th Block,3.7
1,0,21,Domlur,Quick Bites,"Biryani, North Indian",250.0,Delivery,Koramangala 4th Block,3.1
1,0,149,Koramangala 5th Block,Casual Dining,"Biryani, Mughlai, Chinese",600.0,Delivery,Koramangala 4th Block,3.8
1,0,65,Koramangala 6th Block,Quick Bites,"Biryani, South Indian",350.0,Delivery,Koramangala 4th Block,3.4
1,0,54,BTM,Beverage Shop,Beverages,250.0,Delivery,Koramangala 4th Block,3.4
1,0,35,HSR,"Bakery, Dessert Parlor","Desserts, Bakery",200.0,Delivery,Koramangala 4th Block,4.0
1,0,91,BTM,Delivery,"North Indian, South Indian, Chinese",450.0,Delivery,Koramangala 4th Block,3.8
1,0,12,Ejipura,Quick Bites,"North Indian, Chinese",250.0,Delivery,Koramangala 4th Block,3.5
1,0,7,Koramangala 6th Block,Quick Bites,South Indian,150.0,Delivery,Koramangala 4th Block,3.3
1,1,1236,Koramangala 4th Block,Cafe,Cafe,700.0,Delivery,Koramangala 4th Block,4.0
1,1,1850,Koramangala 1st Block,Cafe,"Cafe, American, Italian, Burger",600.0,Delivery,Koramangala 4th Block,4.1
1,0,70,Koramangala 6th Block,"Beverage Shop, Quick Bites","Beverages, Juices, Fast Food",250.0,Delivery,Koramangala 4th Block,3.7
0,0,16,Koramangala 6th Block,Dessert Parlor,Desserts,300.0,Delivery,Koramangala 4th Block,3.5
0,0,6,HSR,"Takeaway, Delivery",North Indian,500.0,Delivery,Koramangala 4th Block,3.3
1,1,503,HSR,"Cafe, Casual Dining","Cafe, Continental, Beverages, Desserts",700.0,Delivery,Koramangala 4th Block,3.8
1,1,294,Koramangala 5th Block,Casual Dining,"Seafood, Mangalorean, Chinese",800.0,Delivery,Koramangala 4th Block,4.2
0,0,39,Koramangala 4th Block,Quick Bites,"Street Food, Sandwich, Beverages",250.0,Delivery,Koramangala 4th Block,3.4
1,0,25,BTM,Quick Bites,"North Indian, Fast Food, Beverages",400.0,Delivery,Koramangala 4th Block,4.0
1,0,45,BTM,Casual Dining,"North Indian, Chinese",500.0,Delivery,Koramangala 4th Block,3.6
1,0,331,Koramangala 1st Block,Casual Dining,"Chinese, Thai",600.0,Delivery,Koramangala 4th Block,3.9
1,0,188,BTM,Quick Bites,"Andhra, Biryani",400.0,Delivery,Koramangala 4th Block,4.0
1,0,8,BTM,Dessert Parlor,"Desserts, Ice Cream",250.0,Delivery,Koramangala 4th Block,3.5
1,0,4,BTM,Beverage Shop,"Beverages, Sandwich",100.0,Delivery,Koramangala 4th Block,3.1
1,0,69,BTM,Delivery,"Andhra, South Indian, North Indian, Biryani",400.0,Delivery,Koramangala 4th Block,3.7
1,0,95,BTM,Delivery,"North Indian, South Indian, Chinese, Fast Food",700.0,Delivery,Koramangala 4th Block,2.9
1,0,356,HSR,Casual Dining,"North Indian, Chinese, Rajasthani",450.0,Delivery,Koramangala 4th Block,3.9
1,0,217,HSR,Casual Dining,"Lebanese, Turkish",1200.0,Delivery,Koramangala 4th Block,4.5
1,0,22,BTM,"Takeaway, Delivery","North Indian, Chinese, Fast Food",500.0,Delivery,Koramangala 4th Block,3.4
1,0,23,BTM,Quick Bites,"South Indian, Kerala, Chinese",350.0,Delivery,Koramangala 4th Block,3.6
1,0,337,HSR,Quick Bites,"North Indian, Chinese",500.0,Delivery,Koramangala 4th Block,3.9
1,0,7,Ejipura,Quick Bites,North Indian,300.0,Delivery,Koramangala 4th Block,3.1
1,0,100,Koramangala 7th Block,Dessert Parlor,Bakery,150.0,Delivery,Koramangala 4th Block,4.0
1,0,455,Koramangala 6th Block,Casual Dining,Chinese,1000.0,Delivery,Koramangala 4th Block,3.9
1,1,1804,Koramangala 5th Block,"Casual Dining, Cafe","Continental, Cafe, Italian, Fast Food, Steak",900.0,Delivery,Koramangala 4th Block,4.3
1,0,20,BTM,Beverage Shop,"Fast Food, Beverages",150.0,Delivery,Koramangala 4th Block,3.5
1,1,21,Hosur Road,Casual Dining,"Andhra, North Indian, Chinese, Seafood",700.0,Delivery,Koramangala 4th Block,3.7
1,0,5,HSR,Delivery,"Biryani, North Indian",250.0,Delivery,Koramangala 4th Block,3.3
1,0,214,BTM,Casual Dining,"North Indian, Chinese, Fast Food, Rolls, Beverages",600.0,Delivery,Koramangala 4th Block,3.9
1,0,79,Koramangala 7th Block,Dessert Parlor,"Ice Cream, Desserts",800.0,Delivery,Koramangala 4th Block,3.9
1,0,56,Koramangala 5th Block,Quick Bites,Fast Food,500.0,Delivery,Koramangala 4th Block,4.1
1,0,7,HSR,Quick Bites,"North Indian, Fast Food",300.0,Delivery,Koramangala 4th Block,3.4
1,1,1340,HSR,Casual Dining,"North Indian, Mughlai",800.0,Delivery,Koramangala 4th Block,4.1
1,0,168,Koramangala 4th Block,Cafe,"Cafe, Desserts",700.0,Delivery,Koramangala 4th Block,4.2
1,0,23,Koramangala 8th Block,Quick Bites,"Nepalese, Momos, Chinese",350.0,Delivery,Koramangala 4th Block,3.5
1,0,331,HSR,Quick Bites,North Indian,350.0,Delivery,Koramangala 4th Block,3.8
1,0,3007,Koramangala 1st Block,Cafe,"Cafe, Burger, Italian, Salad",1000.0,Delivery,Koramangala 4th Block,4.1
1,1,1368,Koramangala 7th Block,"Casual Dining, Bar","Asian, American, Mexican",1400.0,Delivery,Koramangala 4th Block,4.2
1,0,35,BTM,"Cafe, Quick Bites","Cafe, Chinese, Fast Food, Burger, North Indian",500.0,Delivery,Koramangala 4th Block,3.4
1,0,44,Koramangala 7th Block,Quick Bites,"Fast Food, Burger, Pizza",400.0,Delivery,Koramangala 4th Block,3.8
1,1,102,Koramangala 8th Block,Cafe,"Cafe, Continental, Beverages",700.0,Delivery,Koramangala 4th Block,4.4
1,1,235,Koramangala 5th Block,Casual Dining,"Mughlai, North Indian",800.0,Delivery,Koramangala 4th Block,4.0
1,0,187,Koramangala 8th Block,Quick Bites,"Chinese, Nepalese, Tibetan, Momos",400.0,Delivery,Koramangala 4th Block,3.9
1,1,150,Koramangala 2nd Block,Casual Dining,"Continental, Italian, North Indian, Asian, Bakery, Chinese, European, Japanese",1100.0,Delivery,Koramangala 4th Block,4.0
1,0,102,Bannerghatta Road,Quick Bites,"North Indian, Chinese",350.0,Delivery,Koramangala 4th Block,2.8
1,0,11,BTM,Quick Bites,"Biryani, North Indian",200.0,Delivery,Koramangala 4th Block,3.0
1,0,18,BTM,Casual Dining,"North Indian, Chinese",450.0,Delivery,Koramangala 4th Block,3.1
1,0,33,Koramangala 6th Block,Sweet Shop,"Mithai, Fast Food",250.0,Delivery,Koramangala 4th Block,3.5
1,0,213,Koramangala 6th Block,Quick Bites,"Burger, Beverages, Rolls",400.0,Delivery,Koramangala 4th Block,3.9
1,0,11,BTM,Beverage Shop,"Beverages, Ice Cream",150.0,Delivery,Koramangala 4th Block,3.4
1,0,70,Koramangala 7th Block,Dessert Parlor,Desserts,400.0,Delivery,Koramangala 4th Block,4.0
1,0,10,Domlur,Quick Bites,South Indian,200.0,Delivery,Koramangala 4th Block,3.4
1,0,5,South Bangalore,Delivery,Burger,750.0,Delivery,Koramangala 4th Block,3.5
1,0,119,HSR,Casual Dining,"Biryani, Seafood",900.0,Delivery,Koramangala 4th Block,3.9
1,0,457,Koramangala 1st Block,Casual Dining,North Indian,650.0,Delivery,Koramangala 4th Block,4.0
1,0,45,Koramangala 1st Block,Casual Dining,"Kerala, Chinese",700.0,Delivery,Koramangala 4th Block,3.6
1,0,58,Koramangala 7th Block,Quick Bites,"Arabian, North Indian",500.0,Delivery,Koramangala 4th Block,3.9
0,0,61,BTM,Sweet Shop,Mithai,250.0,Delivery,Koramangala 4th Block,3.7
1,0,61,Koramangala 6th Block,Quick Bites,"Italian, Fast Food, Pizza",400.0,Delivery,Koramangala 4th Block,4.0
1,0,31,BTM,Quick Bites,"Arabian, Chinese, North Indian, Kerala, Juices",400.0,Delivery,Koramangala 4th Block,3.7
1,0,180,BTM,Quick Bites,"North Indian, Chinese",400.0,Delivery,Koramangala 4th Block,3.7
1,0,57,Koramangala 1st Block,"Beverage Shop, Quick Bites","Juices, Fast Food",200.0,Delivery,Koramangala 4th Block,4.1
1,0,1189,BTM,Quick Bites,"North Indian, Chinese",500.0,Delivery,Koramangala 4th Block,3.9
1,0,376,HSR,Casual Dining,"American, Modern Indian, Italian, South Indian",700.0,Delivery,Koramangala 4th Block,4.3
1,0,94,Koramangala 1st Block,Casual Dining,"North Indian, Chinese, Mangalorean",600.0,Delivery,Koramangala 4th Block,3.8
1,0,323,Koramangala 1st Block,Quick Bites,"Lucknowi, Chinese",500.0,Delivery,Koramangala 4th Block,3.5
1,0,9,Koramangala 1st Block,Quick Bites,North Indian,300.0,Delivery,Koramangala 4th Block,3.6
1,1,2389,Koramangala 4th Block,Casual Dining,"Malaysian, Thai, Singaporean, Asian, Chinese, Momos",1000.0,Delivery,Koramangala 4th Block,4.4
1,0,11,Koramangala 5th Block,Quick Bites,"Mangalorean, South Indian",300.0,Delivery,Koramangala 4th Block,3.4
1,0,72,Koramangala 6th Block,Quick Bites,Mexican,200.0,Delivery,Koramangala 4th Block,3.6
1,1,217,Domlur,Casual Dining,"European, Italian, Asian",1500.0,Delivery,Koramangala 4th Block,4.2
1,0,36,Koramangala 1st Block,Quick Bites,Kerala,300.0,Delivery,Koramangala 4th Block,3.8
1,0,9,South Bangalore,Food Truck,"Mughlai, Arabian, BBQ",200.0,Delivery,Koramangala 4th Block,3.5
1,0,273,BTM,Casual Dining,"North Indian, Continental, Chinese, Steak",900.0,Delivery,Koramangala 4th Block,3.8
1,1,402,Koramangala 5th Block,"Cafe, Bar","Cafe, Continental, Salad, Steak",1200.0,Delivery,Koramangala 4th Block,4.1
